"id","ip_address","event_name","match_no","time_sec","robot","alliance","action","location","result","points","timestamp"
"5670","192.168.1.139","Week 2 PLANO","13","22","148","Blue","picks_up_coral","station","Failure","0","2025-03-08 12:12:56"
"5671","192.168.1.130","Week 2 PLANO","13","31","5682","Blue","crosses_starting_line","starting_line","Success","0","2025-03-08 12:12:57"
"5672","192.168.1.109","Week 2 PLANO","13","38","7506","Red","crosses_starting_line","starting_line","Success","0","2025-03-08 12:12:58"
"5673","192.168.1.109","Week 2 PLANO","13","40","7506","Red","starting_position_2","starting_pad","Success","0","2025-03-08 12:12:59"
"5674","192.168.1.109","Week 2 PLANO","13","41","7506","Red","auton_center","starting_pad","Success","0","2025-03-08 12:13:00"
"5675","192.168.1.110","Week 2 PLANO","13","28","9105","Red","picks_up_coral","station","Success","0","2025-03-08 12:13:04"
"5676","192.168.1.110","Week 2 PLANO","13","32","9105","Red","scores_coral_level_4","reef","Success","4","2025-03-08 12:13:08"
"5677","192.168.1.139","Week 2 PLANO","13","36","148","Blue","picks_up_coral","station","Success","0","2025-03-08 12:13:11"
"5678","192.168.1.131","Week 2 PLANO","13","44","10340","Red","picks_up_coral","station","Success","0","2025-03-08 12:13:11"
"5679","192.168.1.110","Week 2 PLANO","13","35","9105","Red","picks_up_coral","station","Success","0","2025-03-08 12:13:11"
"5680","192.168.1.110","Week 2 PLANO","13","38","9105","Red","scores_coral_level_4","reef","Success","4","2025-03-08 12:13:13"
"5681","192.168.1.125","Week 2 PLANO","13","40","4153","Blue","picks_up_coral","station","Failure","0","2025-03-08 12:13:15"
"5682","192.168.1.131","Week 2 PLANO","13","48","10340","Red","crosses_starting_line","starting_line","Success","0","2025-03-08 12:13:15"
"5683","192.168.1.139","Week 2 PLANO","13","42","148","Blue","scores_coral_level_4","reef","Failure","0","2025-03-08 12:13:17"
"5684","192.168.1.110","Week 2 PLANO","13","44","9105","Red","picks_up_coral","station","Failure","0","2025-03-08 12:13:19"
"5685","192.168.1.131","Week 2 PLANO","13","52","10340","Red","scores_coral_level_4","reef","Success","4","2025-03-08 12:13:19"
"5686","192.168.1.110","Week 2 PLANO","13","45","9105","Red","picks_up_coral","station","Success","0","2025-03-08 12:13:20"
"5687","192.168.1.125","Week 2 PLANO","13","48","4153","Blue","picks_up_coral","station","Success","0","2025-03-08 12:13:22"
"5688","192.168.1.130","Week 2 PLANO","13","56","5682","Blue","plays_defense","opponent_side","Success","0","2025-03-08 12:13:23"
"5689","192.168.1.125","Week 2 PLANO","13","50","4153","Blue","picks_up_coral","station","Failure","0","2025-03-08 12:13:25"
"5690","192.168.1.139","Week 2 PLANO","13","53","148","Blue","scores_coral_level_4","reef","Failure","0","2025-03-08 12:13:28"
"5691","192.168.1.139","Week 2 PLANO","13","61","148","Blue","scores_coral_level_4","reef","Success","4","2025-03-08 12:13:36"
"5692","192.168.1.125","Week 2 PLANO","13","64","4153","Blue","picks_up_coral","station","Success","0","2025-03-08 12:13:39"
"5693","192.168.1.139","Week 2 PLANO","13","69","148","Blue","scores_coral_level_4","reef","Success","4","2025-03-08 12:13:44"
"5694","192.168.1.139","Week 2 PLANO","13","71","148","Blue","picks_up_coral","station","Success","0","2025-03-08 12:13:45"
"5695","192.168.1.139","Week 2 PLANO","13","72","148","Blue","picks_up_coral","station","Success","0","2025-03-08 12:13:46"
"5696","192.168.1.139","Week 2 PLANO","13","72","148","Blue","picks_up_coral","station","Success","0","2025-03-08 12:13:47"
"5697","192.168.1.125","Week 2 PLANO","13","72","4153","Blue","scores_coral_level_1","reef","Success","1","2025-03-08 12:13:47"
"5698","192.168.1.139","Week 2 PLANO","13","80","148","Blue","scores_coral_level_4","reef","Success","4","2025-03-08 12:13:55"
"5699","192.168.1.139","Week 2 PLANO","13","83","148","Blue","picks_up_algae","mid_field","Success","0","2025-03-08 12:13:58"
"5700","192.168.1.139","Week 2 PLANO","13","86","148","Blue","scores_algae_net","net","Success","4","2025-03-08 12:14:01"
"5701","192.168.1.139","Week 2 PLANO","13","88","148","Blue","picks_up_coral","station","Success","0","2025-03-08 12:14:02"
"5702","192.168.1.131","Week 2 PLANO","13","98","10340","Red","picks_up_coral","station","Success","0","2025-03-08 12:14:05"
"5703","192.168.1.125","Week 2 PLANO","13","99","4153","Blue","picks_up_coral","station","Success","0","2025-03-08 12:14:14"
"5704","192.168.1.139","Week 2 PLANO","13","100","148","Blue","picks_up_algae","mid_field","Success","0","2025-03-08 12:14:14"
"5705","192.168.1.139","Week 2 PLANO","13","102","148","Blue","scores_coral_level_4","reef","Failure","0","2025-03-08 12:14:16"
"5706","192.168.1.131","Week 2 PLANO","13","111","10340","Red","scores_coral_level_4","reef","Success","4","2025-03-08 12:14:18"
"5707","192.168.1.139","Week 2 PLANO","13","107","148","Blue","scores_coral_level_4","reef","Success","4","2025-03-08 12:14:22"
"5708","192.168.1.131","Week 2 PLANO","13","119","10340","Red","picks_up_coral","station","Success","0","2025-03-08 12:14:25"
"5709","192.168.1.139","Week 2 PLANO","13","114","148","Blue","picks_up_algae","mid_field","Success","0","2025-03-08 12:14:28"
"5710","192.168.1.139","Week 2 PLANO","13","118","148","Blue","scores_algae_net","net","Success","4","2025-03-08 12:14:33"
"5711","192.168.1.109","Week 2 PLANO","13","133","7506","Red","picks_up_coral","station","Success","0","2025-03-08 12:14:33"
"5712","192.168.1.131","Week 2 PLANO","13","129","10340","Red","scores_coral_level_4","reef","Success","4","2025-03-08 12:14:36"
"5713","192.168.1.139","Week 2 PLANO","13","122","148","Blue","picks_up_coral","station","Failure","0","2025-03-08 12:14:37"
"5714","192.168.1.139","Week 2 PLANO","13","123","148","Blue","picks_up_coral","station","Success","0","2025-03-08 12:14:38"
"5715","192.168.1.139","Week 2 PLANO","13","130","148","Blue","scores_coral_level_4","reef","Success","4","2025-03-08 12:14:44"
"5716","192.168.1.125","Week 2 PLANO","13","130","4153","Blue","picks_up_coral","station","Success","0","2025-03-08 12:14:45"
"5717","192.168.1.125","Week 2 PLANO","13","131","4153","Blue","scores_coral_level_1","reef","Success","1","2025-03-08 12:14:46"
"5718","192.168.1.139","Week 2 PLANO","13","133","148","Blue","picks_up_coral","station","Success","0","2025-03-08 12:14:48"
"5719","192.168.1.139","Week 2 PLANO","13","138","148","Blue","scores_coral_level_4","reef","Success","4","2025-03-08 12:14:53"
"5720","192.168.1.141","Week 2 PLANO","16","1","5431","Red","crosses_starting_line","starting_line","Success","3","2025-03-08 13:22:42"
"5721","192.168.1.135","Week 2 PLANO","16","0","9128","Red","picks_up_coral","station","Failure","0","2025-03-08 13:22:48"
"5722","192.168.1.135","Week 2 PLANO","16","2","9128","Red","picks_up_coral","station","Success","0","2025-03-08 13:22:50"
"5723","192.168.1.135","Week 2 PLANO","16","4","9128","Red","scores_coral_level_4","reef","Success","8","2025-03-08 13:22:52"
"5724","192.168.1.135","Week 2 PLANO","16","9","9128","Red","scores_coral_level_4","reef","Success","8","2025-03-08 13:22:57"
"5725","192.168.1.135","Week 2 PLANO","16","10","9128","Red","scores_coral_level_4","reef","Success","8","2025-03-08 13:22:58"
"5726","192.168.1.126","Week 2 PLANO","16","7","1296","Blue","picks_up_coral","station","Success","0","2025-03-08 13:23:02"
"5727","192.168.1.135","Week 2 PLANO","16","16","9128","Red","auton_right","starting_pad","Success","0","2025-03-08 13:23:04"
